,s,t,c,o,h,l,v,symbol
0,ok,2018-08-04 00:00:00+00:00,7455.68,7415.53,7473.0,7387.63,0,.BXBT
1,ok,2018-08-04 01:00:00+00:00,7469.5,7455.68,7469.5,7435.54,0,.BXBT
2,ok,2018-08-04 02:00:00+00:00,7469.71,7469.5,7487.5,7460.34,0,.BXBT
3,ok,2018-08-04 03:00:00+00:00,7455.66,7469.71,7476.54,7448.77,0,.BXBT
4,ok,2018-08-04 04:00:00+00:00,7465.93,7455.66,7470.74,7441.81,0,.BXBT
5,ok,2018-08-04 05:00:00+00:00,7438.6,7465.93,7466.92,7438.6,0,.BXBT
6,ok,2018-08-04 06:00:00+00:00,7422.47,7438.6,7444.27,7413.06,0,.BXBT
7,ok,2018-08-04 07:00:00+00:00,7448.64,7422.47,7451.07,7422.51,0,.BXBT
8,ok,2018-08-04 08:00:00+00:00,7460.97,7448.64,7477.83,7444.75,0,.BXBT
9,ok,2018-08-04 09:00:00+00:00,7455.81,7460.97,7466.17,7426.25,0,.BXBT
10,ok,2018-08-04 10:00:00+00:00,7404.64,7455.81,7458.39,7380.33,0,.BXBT
11,ok,2018-08-04 11:00:00+00:00,7405.07,7404.64,7419.46,7384.84,0,.BXBT
12,ok,2018-08-04 12:00:00+00:00,7251.07,7405.07,7398.85,7220.87,0,.BXBT
13,ok,2018-08-04 13:00:00+00:00,7253.97,7251.07,7280.83,7236.93,0,.BXBT
14,ok,2018-08-04 14:00:00+00:00,7054.6,7253.97,7242.92,7009.62,0,.BXBT
15,ok,2018-08-04 15:00:00+00:00,6975.0,7054.6,7071.57,6962.69,0,.BXBT
16,ok,2018-08-04 16:00:00+00:00,6983.49,6975.0,7023.97,6962.44,0,.BXBT
17,ok,2018-08-04 17:00:00+00:00,6989.02,6983.49,7000.0,6936.97,0,.BXBT
18,ok,2018-08-04 18:00:00+00:00,6979.77,6989.02,7014.59,6968.91,0,.BXBT
19,ok,2018-08-04 19:00:00+00:00,6994.51,6979.77,7004.47,6960.84,0,.BXBT
20,ok,2018-08-04 20:00:00+00:00,6983.36,6994.51,6999.66,6974.0,0,.BXBT
21,ok,2018-08-04 21:00:00+00:00,6989.37,6983.36,7028.53,6982.18,0,.BXBT
22,ok,2018-08-04 22:00:00+00:00,7008.76,6989.37,7021.61,6994.44,0,.BXBT
23,ok,2018-08-04 23:00:00+00:00,7007.5,7008.76,7019.53,6995.26,0,.BXBT
24,ok,2018-08-05 00:00:00+00:00,6922.48,7007.5,7020.94,6918.42,0,.BXBT
25,ok,2018-08-05 01:00:00+00:00,6925.4,6922.48,6970.68,6892.01,0,.BXBT
26,ok,2018-08-05 02:00:00+00:00,6942.38,6925.4,6963.7,6907.84,0,.BXBT
27,ok,2018-08-05 03:00:00+00:00,7006.5,6942.38,7008.09,6940.12,0,.BXBT
28,ok,2018-08-05 04:00:00+00:00,6980.01,7006.5,7010.64,6970.06,0,.BXBT
29,ok,2018-08-05 05:00:00+00:00,6977.68,6980.01,7000.3,6968.4,0,.BXBT
30,ok,2018-08-05 06:00:00+00:00,6964.79,6977.68,6977.68,6953.56,0,.BXBT
31,ok,2018-08-05 07:00:00+00:00,6937.92,6964.79,6976.06,6936.97,0,.BXBT
32,ok,2018-08-05 08:00:00+00:00,6983.88,6937.92,7005.04,6933.4,0,.BXBT
33,ok,2018-08-05 09:00:00+00:00,7067.01,6983.88,7069.9,6985.96,0,.BXBT
34,ok,2018-08-05 10:00:00+00:00,7043.43,7067.01,7079.29,7039.06,0,.BXBT
35,ok,2018-08-05 11:00:00+00:00,7031.51,7043.43,7046.44,7019.62,0,.BXBT
36,ok,2018-08-05 12:00:00+00:00,7044.28,7031.51,7057.79,7029.26,0,.BXBT
37,ok,2018-08-05 13:00:00+00:00,6969.02,7044.28,7041.51,6956.1,0,.BXBT
38,ok,2018-08-05 14:00:00+00:00,6922.52,6969.02,6975.91,6891.5,0,.BXBT
39,ok,2018-08-05 15:00:00+00:00,7000.99,6922.52,7037.02,6917.24,0,.BXBT
40,ok,2018-08-05 16:00:00+00:00,7007.02,7000.99,7035.14,6997.1,0,.BXBT
41,ok,2018-08-05 17:00:00+00:00,6986.13,7007.02,7011.91,6956.83,0,.BXBT
42,ok,2018-08-05 18:00:00+00:00,7012.35,6986.13,7014.55,6970.77,0,.BXBT
43,ok,2018-08-05 19:00:00+00:00,7014.1,7012.35,7040.72,7005.0,0,.BXBT
44,ok,2018-08-05 20:00:00+00:00,7055.16,7014.1,7073.5,7003.1,0,.BXBT
45,ok,2018-08-05 21:00:00+00:00,7050.14,7055.16,7080.79,7035.0,0,.BXBT
46,ok,2018-08-05 22:00:00+00:00,7025.36,7050.14,7054.52,7013.44,0,.BXBT
47,ok,2018-08-05 23:00:00+00:00,7031.31,7025.36,7042.66,7018.58,0,.BXBT
48,ok,2018-08-06 00:00:00+00:00,7043.69,7031.31,7071.16,7024.01,0,.BXBT
49,ok,2018-08-06 01:00:00+00:00,7126.09,7043.69,7142.54,7044.03,0,.BXBT
50,ok,2018-08-06 02:00:00+00:00,7133.91,7126.09,7144.8,7123.58,0,.BXBT
51,ok,2018-08-06 03:00:00+00:00,7096.35,7133.91,7137.79,7094.29,0,.BXBT
52,ok,2018-08-06 04:00:00+00:00,7077.04,7096.35,7117.18,7077.04,0,.BXBT
53,ok,2018-08-06 05:00:00+00:00,7087.45,7077.04,7098.63,7065.48,0,.BXBT
54,ok,2018-08-06 06:00:00+00:00,7076.41,7087.45,7104.52,7076.41,0,.BXBT
55,ok,2018-08-06 07:00:00+00:00,7014.31,7076.41,7088.89,6996.51,0,.BXBT
56,ok,2018-08-06 08:00:00+00:00,6965.15,7014.31,7015.17,6956.03,0,.BXBT
57,ok,2018-08-06 09:00:00+00:00,6962.46,6965.15,7001.84,6955.48,0,.BXBT
58,ok,2018-08-06 10:00:00+00:00,6978.43,6962.46,6985.53,6952.71,0,.BXBT
59,ok,2018-08-06 11:00:00+00:00,6980.15,6978.43,6984.44,6926.79,0,.BXBT
60,ok,2018-08-06 12:00:00+00:00,6965.5,6980.15,6985.48,6949.56,0,.BXBT
61,ok,2018-08-06 13:00:00+00:00,6923.65,6965.5,6958.16,6870.99,0,.BXBT
62,ok,2018-08-06 14:00:00+00:00,6946.49,6923.65,6950.01,6913.47,0,.BXBT
63,ok,2018-08-06 15:00:00+00:00,6970.4,6946.49,6982.09,6937.72,0,.BXBT
64,ok,2018-08-06 16:00:00+00:00,6914.32,6970.4,6977.06,6910.37,0,.BXBT
65,ok,2018-08-06 17:00:00+00:00,6921.34,6914.32,6944.11,6919.0,0,.BXBT
66,ok,2018-08-06 18:00:00+00:00,6916.5,6921.34,6928.3,6901.02,0,.BXBT
67,ok,2018-08-06 19:00:00+00:00,6943.02,6916.5,6943.02,6922.21,0,.BXBT
68,ok,2018-08-06 20:00:00+00:00,6920.94,6943.02,6951.08,6911.3,0,.BXBT
69,ok,2018-08-06 21:00:00+00:00,6863.68,6920.94,6921.33,6850.17,0,.BXBT
70,ok,2018-08-06 22:00:00+00:00,6879.35,6863.68,6886.99,6837.86,0,.BXBT
71,ok,2018-08-06 23:00:00+00:00,6937.06,6879.35,6943.82,6875.81,0,.BXBT
72,ok,2018-08-07 00:00:00+00:00,6959.2,6937.06,6987.0,6941.92,0,.BXBT
73,ok,2018-08-07 01:00:00+00:00,6915.01,6959.2,6967.61,6906.82,0,.BXBT
74,ok,2018-08-07 02:00:00+00:00,6940.8,6915.01,6954.61,6920.05,0,.BXBT
75,ok,2018-08-07 03:00:00+00:00,6926.79,6940.8,6954.96,6926.79,0,.BXBT
76,ok,2018-08-07 04:00:00+00:00,6953.5,6926.79,6958.99,6934.37,0,.BXBT
77,ok,2018-08-07 05:00:00+00:00,6926.68,6953.5,6961.24,6925.47,0,.BXBT
78,ok,2018-08-07 06:00:00+00:00,6946.57,6926.68,6950.36,6922.2,0,.BXBT
79,ok,2018-08-07 07:00:00+00:00,7020.64,6946.57,7065.44,6945.29,0,.BXBT
80,ok,2018-08-07 08:00:00+00:00,7037.85,7020.64,7044.86,7016.77,0,.BXBT
81,ok,2018-08-07 09:00:00+00:00,7060.38,7037.85,7064.98,7037.84,0,.BXBT
82,ok,2018-08-07 10:00:00+00:00,7048.35,7060.38,7061.22,7035.15,0,.BXBT
83,ok,2018-08-07 11:00:00+00:00,7087.28,7048.35,7107.18,7051.97,0,.BXBT
84,ok,2018-08-07 12:00:00+00:00,7119.87,7087.28,7123.13,7068.13,0,.BXBT
85,ok,2018-08-07 13:00:00+00:00,7066.94,7119.87,7147.28,7066.14,0,.BXBT
86,ok,2018-08-07 14:00:00+00:00,7090.9,7066.94,7091.35,7057.3,0,.BXBT
87,ok,2018-08-07 15:00:00+00:00,7111.1,7090.9,7122.79,7085.72,0,.BXBT
88,ok,2018-08-07 16:00:00+00:00,7116.47,7111.1,7132.03,7099.28,0,.BXBT
89,ok,2018-08-07 17:00:00+00:00,7112.99,7116.47,7119.5,7089.59,0,.BXBT
90,ok,2018-08-07 18:00:00+00:00,7095.95,7112.99,7109.98,7076.6,0,.BXBT
91,ok,2018-08-07 19:00:00+00:00,6999.91,7095.95,7100.75,6998.63,0,.BXBT
92,ok,2018-08-07 20:00:00+00:00,6877.3,6999.91,6999.24,6854.4,0,.BXBT
93,ok,2018-08-07 21:00:00+00:00,6755.92,6877.3,6848.02,6682.55,0,.BXBT
94,ok,2018-08-07 22:00:00+00:00,6747.35,6755.92,6787.66,6724.92,0,.BXBT
95,ok,2018-08-07 23:00:00+00:00,6717.95,6747.35,6744.74,6706.01,0,.BXBT
96,ok,2018-08-08 00:00:00+00:00,6604.23,6717.95,6714.61,6560.52,0,.BXBT
97,ok,2018-08-08 01:00:00+00:00,6577.41,6604.23,6634.42,6576.29,0,.BXBT
98,ok,2018-08-08 02:00:00+00:00,6618.53,6577.41,6618.53,6563.19,0,.BXBT
99,ok,2018-08-08 03:00:00+00:00,6587.51,6618.53,6619.81,6580.0,0,.BXBT
100,ok,2018-08-08 04:00:00+00:00,6498.5,6587.51,6587.51,6463.21,0,.BXBT
101,ok,2018-08-08 05:00:00+00:00,6535.63,6498.5,6552.23,6400.0,0,.BXBT
102,ok,2018-08-08 06:00:00+00:00,6547.89,6535.63,6555.15,6512.94,0,.BXBT
103,ok,2018-08-08 07:00:00+00:00,6456.51,6547.89,6553.06,6456.51,0,.BXBT
104,ok,2018-08-08 08:00:00+00:00,6512.33,6456.51,6512.33,6445.19,0,.BXBT
105,ok,2018-08-08 09:00:00+00:00,6497.59,6512.33,6518.58,6478.46,0,.BXBT
106,ok,2018-08-08 10:00:00+00:00,6484.23,6497.59,6493.85,6444.41,0,.BXBT
107,ok,2018-08-08 11:00:00+00:00,6510.96,6484.23,6521.24,6470.89,0,.BXBT
108,ok,2018-08-08 12:00:00+00:00,6494.77,6510.96,6515.92,6473.43,0,.BXBT
109,ok,2018-08-08 13:00:00+00:00,6466.97,6494.77,6508.33,6455.07,0,.BXBT
110,ok,2018-08-08 14:00:00+00:00,6491.84,6466.97,6491.84,6423.38,0,.BXBT
111,ok,2018-08-08 15:00:00+00:00,6480.26,6491.84,6499.06,6470.29,0,.BXBT
112,ok,2018-08-08 16:00:00+00:00,6257.46,6480.26,6491.18,6189.01,0,.BXBT
113,ok,2018-08-08 17:00:00+00:00,6242.55,6257.46,6293.63,6226.69,0,.BXBT
114,ok,2018-08-08 18:00:00+00:00,6264.65,6242.55,6266.49,6132.68,0,.BXBT
115,ok,2018-08-08 19:00:00+00:00,6339.24,6264.65,6360.28,6269.85,0,.BXBT
116,ok,2018-08-08 20:00:00+00:00,6316.99,6339.24,6340.0,6299.6,0,.BXBT
117,ok,2018-08-08 21:00:00+00:00,6299.67,6316.99,6325.61,6251.5,0,.BXBT
118,ok,2018-08-08 22:00:00+00:00,6262.94,6299.67,6318.92,6244.1,0,.BXBT
119,ok,2018-08-08 23:00:00+00:00,6283.05,6262.94,6285.6,6230.95,0,.BXBT
120,ok,2018-08-09 00:00:00+00:00,6286.27,6283.05,6326.05,6270.75,0,.BXBT
121,ok,2018-08-09 01:00:00+00:00,6332.94,6286.27,6332.94,6295.75,0,.BXBT
122,ok,2018-08-09 02:00:00+00:00,6318.11,6332.94,6332.99,6305.02,0,.BXBT
123,ok,2018-08-09 03:00:00+00:00,6324.29,6318.11,6328.38,6289.14,0,.BXBT
124,ok,2018-08-09 04:00:00+00:00,6348.71,6324.29,6350.05,6300.06,0,.BXBT
125,ok,2018-08-09 05:00:00+00:00,6347.67,6348.71,6378.05,6333.25,0,.BXBT
126,ok,2018-08-09 06:00:00+00:00,6353.42,6347.67,6365.82,6340.27,0,.BXBT
127,ok,2018-08-09 07:00:00+00:00,6322.07,6353.42,6365.01,6306.5,0,.BXBT
128,ok,2018-08-09 08:00:00+00:00,6315.66,6322.07,6330.82,6291.23,0,.BXBT
129,ok,2018-08-09 09:00:00+00:00,6336.33,6315.66,6340.77,6315.66,0,.BXBT
130,ok,2018-08-09 10:00:00+00:00,6342.18,6336.33,6348.66,6309.99,0,.BXBT
131,ok,2018-08-09 11:00:00+00:00,6325.33,6342.18,6341.67,6317.06,0,.BXBT
132,ok,2018-08-09 12:00:00+00:00,6254.86,6325.33,6314.28,6243.18,0,.BXBT
133,ok,2018-08-09 13:00:00+00:00,6425.88,6254.86,6458.48,6198.0,0,.BXBT
134,ok,2018-08-09 14:00:00+00:00,6502.94,6425.88,6525.0,6410.13,0,.BXBT
135,ok,2018-08-09 15:00:00+00:00,6448.87,6502.94,6539.51,6434.29,0,.BXBT
136,ok,2018-08-09 16:00:00+00:00,6454.94,6448.87,6480.11,6443.75,0,.BXBT
137,ok,2018-08-09 17:00:00+00:00,6471.0,6454.94,6485.96,6438.84,0,.BXBT
138,ok,2018-08-09 18:00:00+00:00,6475.24,6471.0,6478.95,6454.26,0,.BXBT
139,ok,2018-08-09 19:00:00+00:00,6471.94,6475.24,6511.96,6462.58,0,.BXBT
140,ok,2018-08-09 20:00:00+00:00,6512.0,6471.94,6512.0,6463.82,0,.BXBT
141,ok,2018-08-09 21:00:00+00:00,6586.37,6512.0,6624.89,6528.43,0,.BXBT
142,ok,2018-08-09 22:00:00+00:00,6604.92,6586.37,6607.51,6582.54,0,.BXBT
143,ok,2018-08-09 23:00:00+00:00,6545.11,6604.92,6595.9,6531.34,0,.BXBT
144,ok,2018-08-10 00:00:00+00:00,6558.95,6545.11,6584.43,6548.97,0,.BXBT
145,ok,2018-08-10 01:00:00+00:00,6537.07,6558.95,6566.4,6514.0,0,.BXBT
146,ok,2018-08-10 02:00:00+00:00,6481.03,6537.07,6536.15,6464.07,0,.BXBT
147,ok,2018-08-10 03:00:00+00:00,6465.9,6481.03,6485.0,6463.1,0,.BXBT
148,ok,2018-08-10 04:00:00+00:00,6429.37,6465.9,6460.41,6381.0,0,.BXBT
149,ok,2018-08-10 05:00:00+00:00,6433.31,6429.37,6440.15,6398.81,0,.BXBT
150,ok,2018-08-10 06:00:00+00:00,6445.43,6433.31,6476.85,6434.36,0,.BXBT
151,ok,2018-08-10 07:00:00+00:00,6468.04,6445.43,6480.97,6449.25,0,.BXBT
152,ok,2018-08-10 08:00:00+00:00,6400.94,6468.04,6470.0,6397.21,0,.BXBT
153,ok,2018-08-10 09:00:00+00:00,6350.38,6400.94,6401.11,6329.39,0,.BXBT
154,ok,2018-08-10 10:00:00+00:00,6346.85,6350.38,6380.02,6344.34,0,.BXBT
155,ok,2018-08-10 11:00:00+00:00,6328.93,6346.85,6389.5,6313.01,0,.BXBT
156,ok,2018-08-10 12:00:00+00:00,6503.83,6328.93,6515.5,6315.65,0,.BXBT
157,ok,2018-08-10 13:00:00+00:00,6489.18,6503.83,6511.83,6477.09,0,.BXBT
158,ok,2018-08-10 14:00:00+00:00,6429.99,6489.18,6487.34,6416.93,0,.BXBT
159,ok,2018-08-10 15:00:00+00:00,6451.22,6429.99,6472.22,6417.65,0,.BXBT
160,ok,2018-08-10 16:00:00+00:00,6372.61,6451.22,6460.0,6364.7,0,.BXBT
161,ok,2018-08-10 17:00:00+00:00,6418.78,6372.61,6437.29,6343.93,0,.BXBT
162,ok,2018-08-10 18:00:00+00:00,6400.82,6418.78,6422.1,6382.73,0,.BXBT
163,ok,2018-08-10 19:00:00+00:00,6405.19,6400.82,6406.47,6383.48,0,.BXBT
164,ok,2018-08-10 20:00:00+00:00,6189.53,6405.19,6399.8,6149.38,0,.BXBT
165,ok,2018-08-10 21:00:00+00:00,6070.73,6189.53,6189.45,6029.13,0,.BXBT
166,ok,2018-08-10 22:00:00+00:00,6096.99,6070.73,6138.37,6073.51,0,.BXBT
167,ok,2018-08-10 23:00:00+00:00,6143.0,6096.99,6180.54,6073.07,0,.BXBT
168,ok,2018-08-11 00:00:00+00:00,6089.57,6143.0,6163.48,6089.56,0,.BXBT
169,ok,2018-08-11 01:00:00+00:00,6105.84,6089.57,6126.2,6079.12,0,.BXBT
170,ok,2018-08-11 02:00:00+00:00,6138.59,6105.84,6150.85,6092.24,0,.BXBT
171,ok,2018-08-11 03:00:00+00:00,6112.31,6138.59,6139.6,6092.51,0,.BXBT
172,ok,2018-08-11 04:00:00+00:00,6103.33,6112.31,6140.12,6089.49,0,.BXBT
173,ok,2018-08-11 05:00:00+00:00,6102.5,6103.33,6131.47,6003.8,0,.BXBT
174,ok,2018-08-11 06:00:00+00:00,6085.34,6102.5,6117.25,6058.78,0,.BXBT
175,ok,2018-08-11 07:00:00+00:00,6109.04,6085.34,6116.7,6066.29,0,.BXBT
176,ok,2018-08-11 08:00:00+00:00,6103.1,6109.04,6137.08,6099.21,0,.BXBT
177,ok,2018-08-11 09:00:00+00:00,6114.09,6103.1,6122.64,6100.02,0,.BXBT
178,ok,2018-08-11 10:00:00+00:00,6123.11,6114.09,6172.54,6111.93,0,.BXBT
179,ok,2018-08-11 11:00:00+00:00,6118.62,6123.11,6130.53,6086.16,0,.BXBT
180,ok,2018-08-11 12:00:00+00:00,6120.5,6118.62,6137.51,6076.23,0,.BXBT
181,ok,2018-08-11 13:00:00+00:00,6114.21,6120.5,6127.21,6098.26,0,.BXBT
182,ok,2018-08-11 14:00:00+00:00,6124.22,6114.21,6142.11,6101.41,0,.BXBT
183,ok,2018-08-11 15:00:00+00:00,6116.82,6124.22,6132.47,6091.61,0,.BXBT
184,ok,2018-08-11 16:00:00+00:00,6117.21,6116.82,6167.2,6084.52,0,.BXBT
185,ok,2018-08-11 17:00:00+00:00,6449.64,6117.21,6464.74,6120.58,0,.BXBT
186,ok,2018-08-11 18:00:00+00:00,6394.69,6449.64,6449.98,6383.81,0,.BXBT
187,ok,2018-08-11 19:00:00+00:00,6394.33,6394.69,6405.34,6371.76,0,.BXBT
188,ok,2018-08-11 20:00:00+00:00,6420.25,6394.33,6420.25,6384.67,0,.BXBT
189,ok,2018-08-11 21:00:00+00:00,6392.49,6420.25,6407.96,6383.04,0,.BXBT
190,ok,2018-08-11 22:00:00+00:00,6400.24,6392.49,6407.17,6390.9,0,.BXBT
191,ok,2018-08-11 23:00:00+00:00,6237.77,6400.24,6408.6,6228.99,0,.BXBT
192,ok,2018-08-12 00:00:00+00:00,6279.69,6237.77,6316.37,6177.0,0,.BXBT
193,ok,2018-08-12 01:00:00+00:00,6270.41,6279.69,6281.85,6241.76,0,.BXBT
194,ok,2018-08-12 02:00:00+00:00,6288.16,6270.41,6295.67,6270.94,0,.BXBT
195,ok,2018-08-12 03:00:00+00:00,6284.89,6288.16,6296.71,6271.79,0,.BXBT
196,ok,2018-08-12 04:00:00+00:00,6266.31,6284.89,6279.92,6254.19,0,.BXBT
197,ok,2018-08-12 05:00:00+00:00,6336.74,6266.31,6372.63,6261.37,0,.BXBT
198,ok,2018-08-12 06:00:00+00:00,6341.12,6336.74,6354.26,6317.15,0,.BXBT
199,ok,2018-08-12 07:00:00+00:00,6325.17,6341.12,6350.85,6313.28,0,.BXBT
200,ok,2018-08-12 08:00:00+00:00,6307.44,6325.17,6328.19,6288.5,0,.BXBT
201,ok,2018-08-12 09:00:00+00:00,6325.71,6307.44,6336.2,6294.61,0,.BXBT
202,ok,2018-08-12 10:00:00+00:00,6327.4,6325.71,6347.38,6306.91,0,.BXBT
203,ok,2018-08-12 11:00:00+00:00,6347.92,6327.4,6347.92,6304.52,0,.BXBT
204,ok,2018-08-12 12:00:00+00:00,6255.08,6347.92,6354.13,6198.96,0,.BXBT
205,ok,2018-08-12 13:00:00+00:00,6265.9,6255.08,6270.82,6237.15,0,.BXBT
206,ok,2018-08-12 14:00:00+00:00,6304.96,6265.9,6331.15,6274.45,0,.BXBT
207,ok,2018-08-12 15:00:00+00:00,6316.9,6304.96,6353.5,6291.0,0,.BXBT
208,ok,2018-08-12 16:00:00+00:00,6309.52,6316.9,6338.24,6275.3,0,.BXBT
209,ok,2018-08-12 17:00:00+00:00,6302.94,6309.52,6326.25,6277.8,0,.BXBT
210,ok,2018-08-12 18:00:00+00:00,6308.63,6302.94,6324.75,6282.9,0,.BXBT
211,ok,2018-08-12 19:00:00+00:00,6324.03,6308.63,6483.38,6262.97,0,.BXBT
212,ok,2018-08-12 20:00:00+00:00,6341.86,6324.03,6346.66,6304.88,0,.BXBT
213,ok,2018-08-12 21:00:00+00:00,6365.53,6341.86,6365.53,6320.91,0,.BXBT
214,ok,2018-08-12 22:00:00+00:00,6341.65,6365.53,6378.0,6319.7,0,.BXBT
215,ok,2018-08-12 23:00:00+00:00,6313.42,6341.65,6345.47,6300.56,0,.BXBT
216,ok,2018-08-13 00:00:00+00:00,6327.36,6313.42,6342.53,6314.0,0,.BXBT
217,ok,2018-08-13 01:00:00+00:00,6325.9,6327.36,6341.76,6322.81,0,.BXBT
218,ok,2018-08-13 02:00:00+00:00,6325.93,6325.9,6328.55,6310.25,0,.BXBT
219,ok,2018-08-13 03:00:00+00:00,6346.43,6325.93,6356.9,6325.18,0,.BXBT
220,ok,2018-08-13 04:00:00+00:00,6340.78,6346.43,6381.99,6336.83,0,.BXBT
221,ok,2018-08-13 05:00:00+00:00,6329.57,6340.78,6352.41,6315.77,0,.BXBT
222,ok,2018-08-13 06:00:00+00:00,6417.88,6329.57,6428.01,6329.5,0,.BXBT
223,ok,2018-08-13 07:00:00+00:00,6438.7,6417.88,6438.7,6400.51,0,.BXBT
224,ok,2018-08-13 08:00:00+00:00,6474.15,6438.7,6532.95,6439.72,0,.BXBT
225,ok,2018-08-13 09:00:00+00:00,6461.81,6474.15,6497.0,6461.44,0,.BXBT
226,ok,2018-08-13 10:00:00+00:00,6469.67,6461.81,6473.75,6456.32,0,.BXBT
227,ok,2018-08-13 11:00:00+00:00,6445.12,6469.67,6471.53,6439.74,0,.BXBT
228,ok,2018-08-13 12:00:00+00:00,6448.19,6445.12,6461.2,6442.87,0,.BXBT
229,ok,2018-08-13 13:00:00+00:00,6414.6,6448.19,6446.4,6370.07,0,.BXBT
230,ok,2018-08-13 14:00:00+00:00,6380.44,6414.6,6426.5,6363.68,0,.BXBT
231,ok,2018-08-13 15:00:00+00:00,6294.24,6380.44,6370.81,6251.04,0,.BXBT
232,ok,2018-08-13 16:00:00+00:00,6288.49,6294.24,6327.97,6267.79,0,.BXBT
233,ok,2018-08-13 17:00:00+00:00,6232.16,6288.49,6279.92,6157.65,0,.BXBT
234,ok,2018-08-13 18:00:00+00:00,6246.17,6232.16,6252.4,6204.34,0,.BXBT
235,ok,2018-08-13 19:00:00+00:00,6236.5,6246.17,6252.53,6208.25,0,.BXBT
236,ok,2018-08-13 20:00:00+00:00,6279.89,6236.5,6297.06,6221.14,0,.BXBT
237,ok,2018-08-13 21:00:00+00:00,6243.07,6279.89,6273.85,6242.67,0,.BXBT
238,ok,2018-08-13 22:00:00+00:00,6260.74,6243.07,6284.02,6216.29,0,.BXBT
239,ok,2018-08-13 23:00:00+00:00,6253.15,6260.74,6284.99,6249.69,0,.BXBT
240,ok,2018-08-14 00:00:00+00:00,6224.14,6253.15,6252.97,6184.72,0,.BXBT
241,ok,2018-08-14 01:00:00+00:00,6033.74,6224.14,6235.7,6033.74,0,.BXBT
242,ok,2018-08-14 02:00:00+00:00,5949.76,6033.74,6024.78,5900.26,0,.BXBT
243,ok,2018-08-14 03:00:00+00:00,5995.65,5949.76,5997.8,5912.09,0,.BXBT
244,ok,2018-08-14 04:00:00+00:00,6009.52,5995.65,6028.28,5972.47,0,.BXBT
245,ok,2018-08-14 05:00:00+00:00,5993.03,6009.52,6011.75,5993.03,0,.BXBT
246,ok,2018-08-14 06:00:00+00:00,5978.32,5993.03,5989.25,5957.1,0,.BXBT
247,ok,2018-08-14 07:00:00+00:00,6034.51,5978.32,6065.46,5963.35,0,.BXBT
248,ok,2018-08-14 08:00:00+00:00,6029.51,6034.51,6050.83,6010.59,0,.BXBT
249,ok,2018-08-14 09:00:00+00:00,6050.46,6029.51,6058.0,6015.91,0,.BXBT
250,ok,2018-08-14 10:00:00+00:00,6029.3,6050.46,6070.91,6011.93,0,.BXBT
251,ok,2018-08-14 11:00:00+00:00,6009.9,6029.3,6030.52,5985.98,0,.BXBT
252,ok,2018-08-14 12:00:00+00:00,6102.5,6009.9,6138.28,6005.01,0,.BXBT
253,ok,2018-08-14 13:00:00+00:00,6128.91,6102.5,6168.6,6102.08,0,.BXBT
254,ok,2018-08-14 14:00:00+00:00,6031.12,6128.91,6136.11,6027.6,0,.BXBT
255,ok,2018-08-14 15:00:00+00:00,6034.01,6031.12,6051.25,5992.81,0,.BXBT
256,ok,2018-08-14 16:00:00+00:00,6033.49,6034.01,6038.0,5996.22,0,.BXBT
257,ok,2018-08-14 17:00:00+00:00,6029.45,6033.49,6082.97,6024.36,0,.BXBT
258,ok,2018-08-14 18:00:00+00:00,6055.45,6029.45,6060.0,6019.16,0,.BXBT
259,ok,2018-08-14 19:00:00+00:00,6088.95,6055.45,6126.5,6061.91,0,.BXBT
260,ok,2018-08-14 20:00:00+00:00,6073.37,6088.95,6102.31,6062.71,0,.BXBT
261,ok,2018-08-14 21:00:00+00:00,6110.03,6073.37,6128.63,6078.41,0,.BXBT
262,ok,2018-08-14 22:00:00+00:00,6131.68,6110.03,6170.19,6077.94,0,.BXBT
263,ok,2018-08-14 23:00:00+00:00,6194.32,6131.68,6214.13,6119.46,0,.BXBT
264,ok,2018-08-15 00:00:00+00:00,6219.08,6194.32,6255.04,6193.69,0,.BXBT
265,ok,2018-08-15 01:00:00+00:00,6224.2,6219.08,6233.73,6200.0,0,.BXBT
266,ok,2018-08-15 02:00:00+00:00,6266.08,6224.2,6289.68,6217.14,0,.BXBT
267,ok,2018-08-15 03:00:00+00:00,6297.72,6266.08,6304.34,6227.56,0,.BXBT
268,ok,2018-08-15 04:00:00+00:00,6332.39,6297.72,6362.9,6286.9,0,.BXBT
269,ok,2018-08-15 05:00:00+00:00,6306.05,6332.39,6340.56,6305.18,0,.BXBT
270,ok,2018-08-15 06:00:00+00:00,6322.8,6306.05,6327.98,6302.39,0,.BXBT
271,ok,2018-08-15 07:00:00+00:00,6410.34,6322.8,6454.88,6326.25,0,.BXBT
272,ok,2018-08-15 08:00:00+00:00,6440.0,6410.34,6467.36,6401.87,0,.BXBT
273,ok,2018-08-15 09:00:00+00:00,6376.35,6440.0,6440.97,6328.59,0,.BXBT
274,ok,2018-08-15 10:00:00+00:00,6303.42,6376.35,6388.12,6303.42,0,.BXBT
275,ok,2018-08-15 11:00:00+00:00,6356.62,6303.42,6356.62,6307.63,0,.BXBT
276,ok,2018-08-15 12:00:00+00:00,6391.6,6356.62,6396.64,6324.65,0,.BXBT
277,ok,2018-08-15 13:00:00+00:00,6344.0,6391.6,6406.74,6338.22,0,.BXBT
278,ok,2018-08-15 14:00:00+00:00,6411.6,6344.0,6411.6,6334.5,0,.BXBT
